,Customer ID,Name,Surname,Gender,Age,Province,Job Classification,Date Joined,Balance,month,Day of week
3128,300003129,Olivia,Hudson,Female,25,Wales,White Collar,2015-11-11,14632.29,November,Wednesday
3129,300003130,Rachel,Dowd,Female,34,Wales,White Collar,2015-11-11,8456.78,November,Wednesday
3130,300003131,Fiona,Hemmings,Female,44,Wales,White Collar,2015-11-11,33172.4,November,Wednesday
3131,300003132,Deirdre,Rampling,Female,46,Wales,Blue Collar,2015-11-11,29012.65,November,Wednesday
3132,100003133,Pippa,Bond,Female,46,England,Blue Collar,2015-11-12,4907.58,November,Thursday
3133,100003134,Dan,Black,Male,39,England,White Collar,2015-11-12,4563.44,November,Thursday
3134,100003135,Dylan,Payne,Male,29,England,Blue Collar,2015-11-12,19118.76,November,Thursday
3135,100003136,Dylan,Vaughan,Male,32,England,White Collar,2015-11-12,59266.24,November,Thursday
3136,100003137,Mary,Greene,Female,34,England,White Collar,2015-11-12,26768.44,November,Thursday
3137,200003138,Gordon,Clarkson,Male,41,Scotland,Blue Collar,2015-11-12,97626.31,November,Thursday
3138,200003139,Richard,Mackay,Male,58,Scotland,Blue Collar,2015-11-12,10786.24,November,Thursday
3139,200003140,Oliver,Sanderson,Male,32,Scotland,Blue Collar,2015-11-12,45810.04,November,Thursday
3140,200003141,Steven,Cornish,Male,18,Scotland,Blue Collar,2015-11-12,25898.72,November,Thursday
3141,300003142,Elizabeth,Arnold,Female,40,Wales,White Collar,2015-11-12,19448.19,November,Thursday
3142,300003143,Richard,Chapman,Male,39,Wales,Blue Collar,2015-11-12,48032.86,November,Thursday
3143,300003144,Oliver,Roberts,Male,41,Wales,White Collar,2015-11-12,8176.98,November,Thursday
3144,100003145,Dylan,Walsh,Male,29,England,White Collar,2015-11-13,20166.68,November,Friday
3145,100003146,Ian,Powell,Male,44,England,White Collar,2015-11-13,13179.89,November,Friday
3146,100003147,Robert,Wilkins,Male,37,England,White Collar,2015-11-13,59673.88,November,Friday
3147,100003148,Anna,Jones,Female,32,England,White Collar,2015-11-13,53274.83,November,Friday
3148,100003149,Stephanie,Morrison,Female,38,England,White Collar,2015-11-13,1768.41,November,Friday
3149,100003150,Lauren,Skinner,Female,32,England,White Collar,2015-11-13,9287.63,November,Friday
3150,100003151,Felicity,Buckland,Female,38,England,White Collar,2015-11-13,66093.41,November,Friday
3151,200003152,William,Sanderson,Male,51,Scotland,Other,2015-11-13,13547.12,November,Friday
3152,200003153,Sebastian,Peters,Male,51,Scotland,Blue Collar,2015-11-13,109395.78,November,Friday
3153,200003154,David,Alsop,Male,49,Scotland,Other,2015-11-13,45629.65,November,Friday
3154,200003155,Virginia,Jones,Female,56,Scotland,Other,2015-11-13,11863.42,November,Friday
3155,300003156,Charles,Mills,Male,42,Wales,White Collar,2015-11-13,45546.49,November,Friday
3156,300003157,David,Greene,Male,35,Wales,White Collar,2015-11-13,7139.62,November,Friday
3157,300003158,Joan,Oliver,Female,42,Wales,Blue Collar,2015-11-13,24238.89,November,Friday
3158,100003159,Mary,Hemmings,Female,27,England,White Collar,2015-11-14,73722.88,November,Saturday
3159,100003160,Jan,Gill,Female,33,England,White Collar,2015-11-14,21875.7,November,Saturday
3160,100003161,James,Hodges,Male,44,England,White Collar,2015-11-14,3790.23,November,Saturday
3161,100003162,Virginia,Hodges,Female,29,England,White Collar,2015-11-14,23159.95,November,Saturday
3162,100003163,Theresa,Mathis,Female,23,England,White Collar,2015-11-14,23220.99,November,Saturday
3163,100003164,Andrea,Churchill,Female,37,England,White Collar,2015-11-14,27784.27,November,Saturday
3164,100003165,Liam,Clark,Male,31,England,White Collar,2015-11-14,10377.13,November,Saturday
3165,100003166,Karen,Walker,Female,25,England,Other,2015-11-14,12589.45,November,Saturday
3166,100003167,Charles,Powell,Male,41,England,Other,2015-11-14,4111.42,November,Saturday
3167,100003168,Christopher,Fisher,Male,40,England,White Collar,2015-11-14,49490.49,November,Saturday
3168,100003169,Dorothy,Vance,Female,35,England,Blue Collar,2015-11-14,3673.79,November,Saturday
3169,100003170,Emma,Cameron,Female,41,England,White Collar,2015-11-14,20793.41,November,Saturday
3170,100003171,Justin,Baker,Male,25,England,White Collar,2015-11-14,18053.11,November,Saturday
3171,100003172,Joe,Henderson,Male,43,England,Blue Collar,2015-11-14,4808.93,November,Saturday
3172,100003173,Leonard,Gill,Male,39,England,Blue Collar,2015-11-14,3436.77,November,Saturday
3173,100003174,Leonard,Ball,Male,36,England,White Collar,2015-11-14,8060.05,November,Saturday
3174,100003175,Isaac,Gill,Male,32,England,Blue Collar,2015-11-14,27316.09,November,Saturday
3175,200003176,Max,Short,Male,52,Scotland,Other,2015-11-14,111036.92,November,Saturday
3176,200003177,Jane,White,Female,55,Scotland,Other,2015-11-14,7365.5,November,Saturday
3177,200003178,Audrey,Hughes,Female,55,Scotland,Other,2015-11-14,18705.83,November,Saturday
3178,200003179,Cameron,Jones,Male,51,Scotland,Blue Collar,2015-11-14,29247.25,November,Saturday
3179,200003180,John,Payne,Male,49,Scotland,Other,2015-11-14,6881.74,November,Saturday
3180,200003181,Warren,Parsons,Male,58,Scotland,Blue Collar,2015-11-14,65497.14,November,Saturday
3181,200003182,Piers,Mitchell,Male,49,Scotland,Other,2015-11-14,45545.02,November,Saturday
3182,200003183,Wanda,Morgan,Female,30,Scotland,Other,2015-11-14,31311.45,November,Saturday
3183,200003184,Jan,White,Female,48,Scotland,Other,2015-11-14,9758.08,November,Saturday
3184,300003185,Piers,Dyer,Male,39,Wales,White Collar,2015-11-14,144607.38,November,Saturday
3185,300003186,Steven,Grant,Male,27,Wales,White Collar,2015-11-14,15126.82,November,Saturday
3186,300003187,Carolyn,Harris,Female,31,Wales,Other,2015-11-14,23095.68,November,Saturday
3187,300003188,Frank,Peake,Male,47,Wales,Blue Collar,2015-11-14,97201.55,November,Saturday
3188,100003189,Richard,Anderson,Male,48,England,White Collar,2015-11-15,4098.82,November,Sunday
3189,100003190,Andrea,Forsyth,Female,44,England,White Collar,2015-11-15,9777.9,November,Sunday
3190,100003191,Alexander,Reid,Male,31,England,Other,2015-11-15,5478.06,November,Sunday
3191,100003192,Sean,Springer,Male,27,England,White Collar,2015-11-15,10183.23,November,Sunday
3192,100003193,Sonia,Coleman,Female,36,England,Blue Collar,2015-11-15,18925.43,November,Sunday
3193,100003194,Steven,Watson,Male,29,England,White Collar,2015-11-15,57228.34,November,Sunday
3194,100003195,Yvonne,Graham,Female,35,England,White Collar,2015-11-15,31376.37,November,Sunday
3195,100003196,Leonard,Ferguson,Male,28,England,Other,2015-11-15,13468.66,November,Sunday
3196,100003197,Penelope,Howard,Female,31,England,White Collar,2015-11-15,42662.04,November,Sunday
3197,100003198,Harry,Lyman,Male,29,England,Other,2015-11-15,36086.9,November,Sunday
3198,100003199,Luke,James,Male,32,England,White Collar,2015-11-15,12954.98,November,Sunday
3199,300003200,Jake,Newman,Male,37,Wales,White Collar,2015-11-15,59494.69,November,Sunday
3200,300003201,Bernadette,Reid,Female,26,Wales,White Collar,2015-11-15,133683.93,November,Sunday
3201,100003202,Abigail,Walsh,Female,40,England,White Collar,2015-11-16,32051.33,November,Monday
3202,100003203,Piers,Campbell,Male,37,England,White Collar,2015-11-16,4269.31,November,Monday
3203,100003204,Piers,Newman,Male,29,England,Blue Collar,2015-11-16,37027.41,November,Monday
3204,100003205,Dominic,Vance,Male,40,England,White Collar,2015-11-16,55771.08,November,Monday
3205,100003206,Elizabeth,Parr,Female,35,England,White Collar,2015-11-16,8196.9,November,Monday
3206,100003207,Faith,Harris,Female,31,England,White Collar,2015-11-16,29296.95,November,Monday
3207,100003208,Joshua,James,Male,35,England,White Collar,2015-11-16,10291.64,November,Monday
3208,100003209,Boris,Quinn,Male,24,England,Other,2015-11-16,57099.28,November,Monday
3209,100003210,Amanda,Howard,Female,50,England,White Collar,2015-11-16,50609.43,November,Monday
3210,100003211,Julian,Jones,Male,44,England,White Collar,2015-11-16,9161.15,November,Monday
3211,100003212,Ian,Avery,Male,38,England,White Collar,2015-11-16,20238.28,November,Monday
3212,100003213,Max,Quinn,Male,45,England,White Collar,2015-11-16,2479.52,November,Monday
3213,200003214,Edward,Vaughan,Male,58,Scotland,Blue Collar,2015-11-16,79655.37,November,Monday
3214,200003215,Abigail,Skinner,Female,59,Scotland,Other,2015-11-16,14644.76,November,Monday
3215,100003216,Nicola,Watson,Female,32,England,White Collar,2015-11-17,33535.24,November,Tuesday
3216,100003217,Joseph,Scott,Male,36,England,White Collar,2015-11-17,5275.67,November,Tuesday
3217,100003218,Max,Lee,Male,24,England,White Collar,2015-11-17,16721.96,November,Tuesday
3218,100003219,Connor,James,Male,31,England,Blue Collar,2015-11-17,51141.07,November,Tuesday
3219,100003220,Eric,Hemmings,Male,30,England,White Collar,2015-11-17,29283.75,November,Tuesday
3220,100003221,Leonard,Rutherford,Male,37,England,White Collar,2015-11-17,37670.59,November,Tuesday
3221,100003222,Richard,Clarkson,Male,41,England,Blue Collar,2015-11-17,5040.5,November,Tuesday
3222,100003223,Peter,May,Male,45,England,White Collar,2015-11-17,38098.76,November,Tuesday
3223,100003224,Rachel,Welch,Female,35,England,Other,2015-11-17,82688.19,November,Tuesday
3224,100003225,Colin,Johnston,Male,31,England,White Collar,2015-11-17,9814.58,November,Tuesday
3225,100003226,Dylan,Mitchell,Male,39,England,White Collar,2015-11-17,139434.09,November,Tuesday
3226,100003227,Wendy,Hamilton,Female,43,England,White Collar,2015-11-17,27287.49,November,Tuesday
3227,100003228,Stewart,Jackson,Male,27,England,White Collar,2015-11-17,41775.2,November,Tuesday
3228,100003229,Natalie,Sutherland,Female,37,England,White Collar,2015-11-17,44335.18,November,Tuesday
3229,100003230,Fiona,McDonald,Female,39,England,Blue Collar,2015-11-17,33581.76,November,Tuesday
3230,100003231,Luke,Burgess,Male,42,England,White Collar,2015-11-17,30797.77,November,Tuesday
3231,100003232,Anne,Parr,Female,29,England,White Collar,2015-11-17,71423.01,November,Tuesday
3232,100003233,Robert,Mackenzie,Male,39,England,White Collar,2015-11-17,52566.58,November,Tuesday
3233,100003234,Rachel,Ince,Female,43,England,Blue Collar,2015-11-17,23540.79,November,Tuesday
3234,100003235,Blake,Simpson,Male,26,England,White Collar,2015-11-17,104366.63,November,Tuesday
3235,100003236,Lily,Grant,Female,37,England,Other,2015-11-17,339.23,November,Tuesday
3236,100003237,Julian,Powell,Male,26,England,White Collar,2015-11-17,65283.32,November,Tuesday
3237,200003238,Madeleine,James,Female,43,Scotland,Other,2015-11-17,38012.27,November,Tuesday
3238,200003239,Joanne,Russell,Female,56,Scotland,White Collar,2015-11-17,33748.33,November,Tuesday
3239,200003240,Edward,Oliver,Male,57,Scotland,Blue Collar,2015-11-17,18910.03,November,Tuesday
3240,200003241,Dominic,Martin,Male,37,Scotland,Blue Collar,2015-11-17,45686.41,November,Tuesday
3241,200003242,Samantha,Walker,Female,39,Scotland,Other,2015-11-17,13061.49,November,Tuesday
3242,200003243,Rachel,Black,Female,46,Scotland,Blue Collar,2015-11-17,68527.61,November,Tuesday
3243,200003244,Gordon,White,Male,56,Scotland,Other,2015-11-17,29861.37,November,Tuesday
3244,200003245,Gavin,MacLeod,Male,44,Scotland,Other,2015-11-17,63735.05,November,Tuesday
3245,300003246,Maria,Murray,Female,45,Wales,White Collar,2015-11-17,20349.68,November,Tuesday
3246,300003247,Anne,Nash,Female,28,Wales,White Collar,2015-11-17,48124.64,November,Tuesday
3247,300003248,Joseph,Newman,Male,30,Wales,Blue Collar,2015-11-17,38093.36,November,Tuesday
3248,100003249,Steven,Wright,Male,43,England,White Collar,2015-11-18,12324.12,November,Wednesday
3249,100003250,Isaac,McDonald,Male,34,England,Blue Collar,2015-11-18,18412.38,November,Wednesday
3250,100003251,Evan,Walker,Male,34,England,White Collar,2015-11-18,12238.08,November,Wednesday
3251,100003252,Adam,Turner,Male,41,England,White Collar,2015-11-18,55038.36,November,Wednesday
3252,100003253,Ryan,Lambert,Male,32,England,White Collar,2015-11-18,30865.97,November,Wednesday
3253,100003254,David,Poole,Male,38,England,White Collar,2015-11-18,2638.71,November,Wednesday
3254,300003255,Joan,Metcalfe,Female,34,Wales,Other,2015-11-18,19249.76,November,Wednesday
3255,300003256,Heather,Gill,Female,40,Wales,White Collar,2015-11-18,53697.1,November,Wednesday
3256,100003257,John,Henderson,Male,27,England,Blue Collar,2015-11-19,9866.04,November,Thursday
3257,100003258,Jennifer,Graham,Female,42,England,White Collar,2015-11-19,25158.08,November,Thursday
3258,100003259,Emily,Henderson,Female,37,England,White Collar,2015-11-19,26052.24,November,Thursday
3259,200003260,Brandon,Terry,Male,51,Scotland,Blue Collar,2015-11-19,12765.42,November,Thursday
3260,200003261,Natalie,Bower,Female,43,Scotland,Other,2015-11-19,8837.34,November,Thursday
3261,300003262,Sue,Lyman,Female,28,Wales,White Collar,2015-11-19,68809.02,November,Thursday
3262,300003263,Vanessa,Parsons,Female,30,Wales,White Collar,2015-11-19,13139.08,November,Thursday
3263,300003264,Jasmine,Ross,Female,39,Wales,Other,2015-11-19,68659.24,November,Thursday
3264,300003265,Joshua,Parsons,Male,29,Wales,White Collar,2015-11-19,94523.22,November,Thursday
3265,100003266,Edward,Blake,Male,34,England,Other,2015-11-20,67894.27,November,Friday
3266,100003267,Liam,Burgess,Male,36,England,White Collar,2015-11-20,63323.61,November,Friday
3267,100003268,Leah,Lambert,Female,36,England,White Collar,2015-11-20,84693.18,November,Friday
3268,100003269,Simon,Henderson,Male,32,England,White Collar,2015-11-20,9068.75,November,Friday
3269,100003270,Zoe,Vaughan,Female,37,England,Blue Collar,2015-11-20,11073.76,November,Friday
3270,100003271,Christopher,Hunter,Male,32,England,Blue Collar,2015-11-20,76492.8,November,Friday
3271,100003272,Frank,Rampling,Male,41,England,Other,2015-11-20,32715.84,November,Friday
3272,100003273,Angela,Berry,Female,39,England,Blue Collar,2015-11-20,10685.07,November,Friday
3273,100003274,Colin,Peake,Male,27,England,White Collar,2015-11-20,30268.33,November,Friday
3274,200003275,Sam,Anderson,Male,47,Scotland,Other,2015-11-20,7286.16,November,Friday
3275,100003276,Gabrielle,Jones,Female,39,England,White Collar,2015-11-21,105339.9,November,Saturday
3276,100003277,William,Glover,Male,42,England,White Collar,2015-11-21,11632.9,November,Saturday
3277,100003278,Rachel,Lambert,Female,21,England,White Collar,2015-11-21,3038.3,November,Saturday
3278,100003279,Steven,North,Male,36,England,Other,2015-11-21,94494.62,November,Saturday
3279,100003280,Megan,Ross,Female,35,England,White Collar,2015-11-21,20637.25,November,Saturday
3280,100003281,Nathan,Dickens,Male,27,England,White Collar,2015-11-21,53494.5,November,Saturday
3281,100003282,Edward,Ince,Male,43,England,White Collar,2015-11-21,2619.84,November,Saturday
3282,100003283,Bernadette,Jones,Female,38,England,White Collar,2015-11-21,89126.12,November,Saturday
3283,100003284,Victoria,Greene,Female,35,England,White Collar,2015-11-21,29531.43,November,Saturday
3284,100003285,Amelia,Paterson,Female,49,England,Other,2015-11-21,90049.91,November,Saturday
3285,100003286,Matt,Short,Male,38,England,White Collar,2015-11-21,21417.1,November,Saturday
3286,100003287,Heather,Burgess,Female,32,England,White Collar,2015-11-21,74633.22,November,Saturday
3287,100003288,Leonard,Roberts,Male,37,England,White Collar,2015-11-21,77155.23,November,Saturday
3288,200003289,Ryan,Underwood,Male,50,Scotland,Other,2015-11-21,99255.19,November,Saturday
3289,200003290,Amelia,Clarkson,Female,43,Scotland,Other,2015-11-21,41538.28,November,Saturday
3290,200003291,Rachel,Grant,Female,42,Scotland,Other,2015-11-21,6916.13,November,Saturday
3291,200003292,Peter,Sanderson,Male,51,Scotland,Blue Collar,2015-11-21,14724.29,November,Saturday
3292,200003293,Anthony,Morrison,Male,47,Scotland,Blue Collar,2015-11-21,5875.97,November,Saturday
3293,200003294,Brandon,Lee,Male,55,Scotland,Blue Collar,2015-11-21,71276.7,November,Saturday
3294,200003295,Jake,Ball,Male,51,Scotland,Other,2015-11-21,37322.47,November,Saturday
3295,200003296,Ryan,Ince,Male,26,Scotland,Blue Collar,2015-11-21,39625.37,November,Saturday
3296,200003297,Jake,Randall,Male,54,Scotland,Blue Collar,2015-11-21,7410.73,November,Saturday
3297,200003298,Sonia,Cameron,Female,53,Scotland,Other,2015-11-21,466.01,November,Saturday
3298,300003299,Liam,Simpson,Male,34,Wales,White Collar,2015-11-21,32851.32,November,Saturday
3299,100003300,Frank,Hart,Male,38,England,Other,2015-11-22,64508.93,November,Sunday
3300,100003301,Anthony,Hughes,Male,46,England,White Collar,2015-11-22,47908.76,November,Sunday
3301,100003302,Jessica,Quinn,Female,36,England,White Collar,2015-11-22,77553.79,November,Sunday
3302,100003303,Fiona,Churchill,Female,47,England,Blue Collar,2015-11-22,15690.97,November,Sunday
3303,100003304,Harry,Watson,Male,28,England,Other,2015-11-22,82847.05,November,Sunday
3304,200003305,Melanie,Baker,Female,45,Scotland,Other,2015-11-22,6176.99,November,Sunday
3305,200003306,Sam,Roberts,Male,35,Scotland,Other,2015-11-22,33575.8,November,Sunday
3306,100003307,Jasmine,Howard,Female,53,England,Other,2015-11-23,36319.75,November,Monday
3307,100003308,Brian,Langdon,Male,31,England,White Collar,2015-11-23,20544.55,November,Monday
3308,100003309,Felicity,Ball,Female,43,England,White Collar,2015-11-23,16111.39,November,Monday
3309,100003310,Ruth,Baker,Female,28,England,White Collar,2015-11-23,59252.91,November,Monday
3310,100003311,Robert,Anderson,Male,43,England,White Collar,2015-11-23,45425.57,November,Monday
3311,100003312,Madeleine,Clarkson,Female,32,England,White Collar,2015-11-23,47291.75,November,Monday
3312,100003313,Molly,Langdon,Female,30,England,White Collar,2015-11-23,27937.26,November,Monday
3313,100003314,Alexander,Newman,Male,32,England,Other,2015-11-23,677.88,November,Monday
3314,100003315,Amanda,Poole,Female,29,England,White Collar,2015-11-23,39324.22,November,Monday
3315,100003316,Katherine,Davidson,Female,30,England,Other,2015-11-23,52474.35,November,Monday
3316,100003317,Christian,Bailey,Male,41,England,White Collar,2015-11-23,64153.64,November,Monday
3317,200003318,David,Mackenzie,Male,50,Scotland,Other,2015-11-23,57632.39,November,Monday
3318,300003319,Gordon,Slater,Male,22,Wales,White Collar,2015-11-23,25219.7,November,Monday
3319,300003320,Keith,Jones,Male,27,Wales,White Collar,2015-11-23,7897.23,November,Monday
3320,400003321,Molly,Forsyth,Female,27,Northern Ireland,White Collar,2015-11-23,31618.56,November,Monday
3321,100003322,Dominic,Cornish,Male,47,England,White Collar,2015-11-24,12302.28,November,Tuesday
3322,100003323,Diana,Mackay,Female,32,England,Other,2015-11-24,62279.58,November,Tuesday
3323,100003324,Claire,Buckland,Female,35,England,Other,2015-11-24,28586.34,November,Tuesday
3324,100003325,Joanne,Slater,Female,35,England,Blue Collar,2015-11-24,43833.84,November,Tuesday
3325,100003326,Megan,Skinner,Female,35,England,Other,2015-11-24,30158.68,November,Tuesday
3326,100003327,Madeleine,Fraser,Female,36,England,White Collar,2015-11-24,28128.35,November,Tuesday
3327,100003328,John,Poole,Male,50,England,White Collar,2015-11-24,17454.85,November,Tuesday
3328,100003329,Jan,Alsop,Female,32,England,White Collar,2015-11-24,68573.19,November,Tuesday
3329,100003330,Gabrielle,Berry,Female,40,England,Other,2015-11-24,52970.78,November,Tuesday
3330,100003331,Leonard,May,Male,44,England,Other,2015-11-24,25768.74,November,Tuesday
3331,100003332,Owen,Clark,Male,21,England,White Collar,2015-11-24,88147.69,November,Tuesday
3332,100003333,Jason,Kerr,Male,37,England,Blue Collar,2015-11-24,125213.72,November,Tuesday
3333,100003334,Thomas,Kerr,Male,39,England,White Collar,2015-11-24,55146.36,November,Tuesday
3334,100003335,Anne,Wilkins,Female,30,England,White Collar,2015-11-24,43545.03,November,Tuesday
3335,200003336,Kevin,Stewart,Male,53,Scotland,Other,2015-11-24,37425.23,November,Tuesday
3336,200003337,Joanne,Churchill,Female,48,Scotland,Other,2015-11-24,35190.96,November,Tuesday
3337,200003338,Colin,Nolan,Male,60,Scotland,Blue Collar,2015-11-24,52742.54,November,Tuesday
3338,200003339,Colin,Fisher,Male,55,Scotland,Other,2015-11-24,24030.97,November,Tuesday
3339,200003340,Piers,Anderson,Male,59,Scotland,Blue Collar,2015-11-24,64210.63,November,Tuesday
3340,200003341,Blake,Morrison,Male,46,Scotland,Blue Collar,2015-11-24,99396.23,November,Tuesday
3341,300003342,Chloe,Reid,Female,28,Wales,White Collar,2015-11-24,30366.24,November,Tuesday
3342,300003343,Felicity,Turner,Female,35,Wales,White Collar,2015-11-24,4012.37,November,Tuesday
3343,300003344,Molly,Simpson,Female,35,Wales,White Collar,2015-11-24,39380.29,November,Tuesday
3344,100003345,Colin,Dyer,Male,38,England,White Collar,2015-11-25,30231.47,November,Wednesday
3345,100003346,Katherine,McDonald,Female,37,England,White Collar,2015-11-25,51295.71,November,Wednesday
3346,100003347,Jake,Gibson,Male,24,England,White Collar,2015-11-25,2111.51,November,Wednesday
3347,100003348,Nathan,Roberts,Male,40,England,White Collar,2015-11-25,66914.25,November,Wednesday
3348,100003349,Olivia,Coleman,Female,41,England,Blue Collar,2015-11-25,52991.99,November,Wednesday
3349,100003350,Matt,Forsyth,Male,34,England,Blue Collar,2015-11-25,47988.11,November,Wednesday
3350,200003351,Carolyn,Manning,Female,54,Scotland,White Collar,2015-11-25,21953.02,November,Wednesday
3351,200003352,Jack,Scott,Male,43,Scotland,Blue Collar,2015-11-25,33234.66,November,Wednesday
3352,200003353,Kevin,Quinn,Male,55,Scotland,Blue Collar,2015-11-25,59957.08,November,Wednesday
3353,200003354,Thomas,Langdon,Male,48,Scotland,Blue Collar,2015-11-25,28118.54,November,Wednesday
3354,300003355,Melanie,Metcalfe,Female,47,Wales,White Collar,2015-11-25,3985.97,November,Wednesday
3355,300003356,Jonathan,Parr,Male,42,Wales,White Collar,2015-11-25,44017.46,November,Wednesday
3356,300003357,Jonathan,Payne,Male,36,Wales,Blue Collar,2015-11-25,89727.27,November,Wednesday
3357,100003358,Melanie,Rees,Female,36,England,White Collar,2015-11-26,9356.5,November,Thursday
3358,100003359,Amanda,MacLeod,Female,22,England,Blue Collar,2015-11-26,87500.9,November,Thursday
3359,100003360,Boris,Cameron,Male,32,England,White Collar,2015-11-26,19806.11,November,Thursday
3360,100003361,Boris,May,Male,34,England,White Collar,2015-11-26,3716.8,November,Thursday
3361,100003362,Wanda,Mills,Female,45,England,Other,2015-11-26,36293.0,November,Thursday
3362,100003363,Penelope,Henderson,Female,42,England,White Collar,2015-11-26,29129.11,November,Thursday
3363,100003364,Evan,Quinn,Male,35,England,Blue Collar,2015-11-26,37326.33,November,Thursday
3364,100003365,Rachel,Bailey,Female,29,England,Other,2015-11-26,29654.53,November,Thursday
3365,200003366,Nathan,Pullman,Male,44,Scotland,Other,2015-11-26,28479.92,November,Thursday
3366,200003367,Eric,Welch,Male,47,Scotland,Blue Collar,2015-11-26,21736.04,November,Thursday
3367,300003368,Owen,Ferguson,Male,28,Wales,Blue Collar,2015-11-26,4820.98,November,Thursday
3368,300003369,Molly,Sharp,Female,41,Wales,White Collar,2015-11-26,54697.16,November,Thursday
3369,400003370,Jessica,Lyman,Female,20,Northern Ireland,Other,2015-11-26,82598.94,November,Thursday
3370,100003371,Gabrielle,Wilkins,Female,39,England,White Collar,2015-11-27,44607.05,November,Friday
3371,100003372,Jan,MacDonald,Female,42,England,White Collar,2015-11-27,85695.41,November,Friday
3372,100003373,Ruth,White,Female,41,England,White Collar,2015-11-27,4477.36,November,Friday
3373,100003374,Jack,Alsop,Male,42,England,Blue Collar,2015-11-27,59160.59,November,Friday
3374,100003375,Michelle,Ball,Female,28,England,White Collar,2015-11-27,28802.1,November,Friday
3375,100003376,Simon,Turner,Male,25,England,Other,2015-11-27,75357.92,November,Friday
3376,100003377,Jessica,Peake,Female,29,England,Other,2015-11-27,11738.7,November,Friday
3377,100003378,Cameron,Robertson,Male,31,England,Blue Collar,2015-11-27,16251.57,November,Friday
3378,100003379,Zoe,Wright,Female,34,England,White Collar,2015-11-27,61576.0,November,Friday
3379,100003380,Victor,Cameron,Male,20,England,White Collar,2015-11-27,11434.59,November,Friday
3380,100003381,Julia,Churchill,Female,23,England,Other,2015-11-27,5434.22,November,Friday
3381,100003382,Lauren,Young,Female,41,England,White Collar,2015-11-27,42914.08,November,Friday
3382,100003383,James,Clark,Male,47,England,White Collar,2015-11-27,6631.7,November,Friday
3383,100003384,Simon,Black,Male,47,England,Other,2015-11-27,23372.89,November,Friday
3384,100003385,Dominic,Oliver,Male,32,England,White Collar,2015-11-27,25583.2,November,Friday
3385,100003386,Sarah,Marshall,Female,54,England,White Collar,2015-11-27,21593.57,November,Friday
3386,100003387,Christopher,Randall,Male,29,England,White Collar,2015-11-27,14187.24,November,Friday
3387,100003388,Lily,Butler,Female,35,England,White Collar,2015-11-27,5603.29,November,Friday
3388,100003389,Sonia,Hunter,Female,33,England,Blue Collar,2015-11-27,40186.04,November,Friday
3389,100003390,Wendy,Mills,Female,35,England,Other,2015-11-27,54691.63,November,Friday
3390,100003391,Owen,Cornish,Male,42,England,Blue Collar,2015-11-27,71409.74,November,Friday
3391,100003392,Steven,Taylor,Male,33,England,White Collar,2015-11-27,21424.46,November,Friday
3392,100003393,Dylan,Parr,Male,38,England,White Collar,2015-11-27,13849.75,November,Friday
3393,100003394,Dylan,Berry,Male,25,England,Blue Collar,2015-11-27,24366.36,November,Friday
3394,100003395,Austin,Lyman,Male,33,England,Other,2015-11-27,7716.87,November,Friday
3395,100003396,Jacob,Dickens,Male,44,England,White Collar,2015-11-27,31063.54,November,Friday
3396,100003397,Bella,Ellison,Female,30,England,White Collar,2015-11-27,279.01,November,Friday
3397,100003398,Carl,Mills,Male,41,England,White Collar,2015-11-27,11104.86,November,Friday
3398,200003399,Alison,Stewart,Female,44,Scotland,Other,2015-11-27,59401.58,November,Friday
3399,200003400,Piers,Short,Male,52,Scotland,Other,2015-11-27,48602.47,November,Friday
3400,200003401,Angela,Butler,Female,47,Scotland,Other,2015-11-27,97165.43,November,Friday
3401,200003402,Peter,Dickens,Male,47,Scotland,Blue Collar,2015-11-27,22946.04,November,Friday
3402,200003403,Irene,Wilson,Female,61,Scotland,Blue Collar,2015-11-27,1409.52,November,Friday
3403,200003404,Michael,Terry,Male,49,Scotland,Blue Collar,2015-11-27,10315.47,November,Friday
3404,200003405,Sebastian,Paterson,Male,63,Scotland,Blue Collar,2015-11-27,36409.2,November,Friday
3405,200003406,Benjamin,Hill,Male,32,Scotland,Blue Collar,2015-11-27,21454.76,November,Friday
3406,200003407,Sam,Wilson,Male,61,Scotland,Blue Collar,2015-11-27,20606.21,November,Friday
3407,300003408,Dan,Underwood,Male,30,Wales,White Collar,2015-11-27,7049.66,November,Friday
3408,300003409,Dan,Vaughan,Male,18,Wales,Blue Collar,2015-11-27,77682.0,November,Friday
3409,300003410,Leonard,Hodges,Male,31,Wales,Blue Collar,2015-11-27,14625.23,November,Friday
3410,300003411,David,Terry,Male,46,Wales,Other,2015-11-27,38460.8,November,Friday
3411,300003412,Karen,Marshall,Female,39,Wales,White Collar,2015-11-27,48514.21,November,Friday
3412,300003413,Christopher,Wright,Male,44,Wales,White Collar,2015-11-27,26502.42,November,Friday
3413,300003414,Sue,Wallace,Female,33,Wales,White Collar,2015-11-27,71331.75,November,Friday
3414,400003415,Amanda,Kerr,Female,19,Northern Ireland,Other,2015-11-27,2184.18,November,Friday
3415,100003416,Heather,Quinn,Female,35,England,White Collar,2015-11-28,14505.16,November,Saturday
3416,100003417,Liam,Robertson,Male,42,England,White Collar,2015-11-28,43621.9,November,Saturday
3417,100003418,Yvonne,Edmunds,Female,37,England,Other,2015-11-28,26478.35,November,Saturday
